[rosmaster.main][INFO] 2026-08-30 09:56:45,930: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-30 09:56:45,932: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-30 09:56:46,122: +PARAM [/kalman_filter/kalman_filter/multi_target/association/gating/dynamic_gating] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,122: +PARAM [/kalman_filter/kalman_filter/multi_target/association/track_management/birth_probability] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/kalman_filter/multi_target/association/track_management/death_threshold] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/kalman_filter/multi_target/association/track_management/merge_threshold] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/position_weight] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/velocity_weight] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/appearance_weight] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/history_length] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,123: +PARAM [/kalman_filter/sensor_fusion/sensors] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/kalman_filter/sensor_fusion/algorithms/type] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/kalman_filter/sensor_fusion/algorithms/centralized/measurement_dim] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/kalman_filter/sensor_fusion/algorithms/track_to_track/covariance_intersection] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/kalman_filter/sensor_fusion/algorithms/track_to_track/gamma] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/master/uri] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/master/timeout] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/node/name] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/node/namespace] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/topics/camera_image] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/topics/camera_info] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/topics/vehicle_state] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,124: +PARAM [/system_params/ros/topics/vehicle_position] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/vehicle_velocity] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/vehicle_attitude] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/battery_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/detection_output] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/tracked_targets] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/control_command] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/safety_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/diagnostic_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/debug_info] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/performance_metrics] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/test_results] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/ros/topics/test_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,125: +PARAM [/system_params/logging/level] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/outputs/console] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/outputs/file] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/outputs/rosout] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/file/directory] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/file/max_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/file/max_files] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/file/format] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/performance/enabled] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/performance/interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,126: +PARAM [/system_params/logging/performance/metrics] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/logging/performance/output_file] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/geofence/enabled] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/geofence/shape] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/geofence/radius] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/geofence/height] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/emergency/action] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/emergency/altitude_min] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,127: +PARAM [/system_params/safety/emergency/altitude_max] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,128: +PARAM [/system_params/safety/failsafe/battery_critical] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,128: +PARAM [/system_params/safety/failsafe/lost_connection] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,128: +PARAM [/system_params/safety/failsafe/gps_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,128: +PARAM [/system_params/safety/failsafe/sensor_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,128: +PARAM [/system_params/safety/failsafe/exceeded_geofence] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,128: +PARAM [/system_params/safety/health/check_interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/safety/health/restart_on_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/safety/health/max_restarts] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/safety/health/restart_delay] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/performance/threads/detection_pool] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/performance/threads/control_pool] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/performance/queues/input_queue_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/performance/queues/output_queue_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,129: +PARAM [/system_params/performance/memory/cache_images] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/performance/memory/max_cache_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/performance/memory/max_cached_messages] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/performance/timing/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/performance/timing/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/performance/timing/control_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/network/px4/udp_port] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/network/px4/tcp_port] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/network/px4/heartbeat_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/network/mavros/fcu_url] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,130: +PARAM [/system_params/network/mavros/gcs_url] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/system_params/network/timeout] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/system_params/network/reconnect_attempts] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/system_params/network/reconnect_delay] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/system_params/performance/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/use_simulation] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/parameter_validator/config_dir] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/parameter_validator/validate_on_startup] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/mission_manager/mission_config] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/camera_calibration/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/yolo_detector/model_path] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,131: +PARAM [/yolo_detector/device] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/sensor_fusion/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/sensor_fusion/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/target_tracking_controller/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/vehicle_state_monitor/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/safety_monitor/enable_geofence] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/safety_monitor/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/system_health_monitor/monitoring_interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,132: +PARAM [/system_health_monitor/critical_threshold_cpu] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/system_health_monitor/critical_threshold_memory] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/system_health_monitor/warning_threshold_cpu] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/system_health_monitor/warning_threshold_memory] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/system_health_monitor/enable_network_monitoring] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/system_health_monitor/enable_disk_monitoring] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/system_health_monitor/enable_process_monitoring] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/health_checker/monitored_nodes] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/health_checker/check_interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,133: +PARAM [/health_checker/timeout_threshold] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,134: +PARAM [/health_checker/restart_on_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,134: +PARAM [/health_checker/max_restarts] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 09:56:46,235: +SERVICE [/rosout/get_loggers] /rosout http://kamikaze:37335/
[rosmaster.master][INFO] 2026-08-30 09:56:46,238: +SERVICE [/rosout/set_logger_level] /rosout http://kamikaze:37335/
[rosmaster.master][INFO] 2026-08-30 09:56:46,251: +PUB [/rosout_agg] /rosout http://kamikaze:37335/
[rosmaster.master][INFO] 2026-08-30 09:56:46,258: +SUB [/rosout] /rosout http://kamikaze:37335/
[rosmaster.master][INFO] 2026-08-30 09:56:50,996: +PUB [/rosout] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,029: +SERVICE [/mission_manager/get_loggers] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,031: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/']
[rosmaster.master][INFO] 2026-08-30 09:56:51,045: +SERVICE [/mission_manager/set_logger_level] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,313: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/']: sec=0.28, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:51,345: +PUB [/mission_status] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,397: +PUB [/mission_manager/node_health] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,424: +SUB [/drone_control/command] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,435: +SUB [/safety_status] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,499: +SUB [/tracked_targets] /mission_manager http://kamikaze:33505/
[rosmaster.master][INFO] 2026-08-30 09:56:51,515: +CACHEDPARAM [/rosout_disable_topics_generation] by /mission_manager
[rosmaster.master][INFO] 2026-08-30 09:56:51,710: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2026-08-30 09:56:51,946: +PUB [/rosout] /command_interpreter http://kamikaze:43681/
[rosmaster.master][INFO] 2026-08-30 09:56:52,012: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/']
[rosmaster.master][INFO] 2026-08-30 09:56:52,015: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:52,043: +SERVICE [/command_interpreter/get_loggers] /command_interpreter http://kamikaze:43681/
[rosmaster.master][INFO] 2026-08-30 09:56:52,046: +SERVICE [/command_interpreter/set_logger_level] /command_interpreter http://kamikaze:43681/
[rosmaster.master][INFO] 2026-08-30 09:56:52,095: +SUB [/drone_control/command] /command_interpreter http://kamikaze:43681/
[rosmaster.master][INFO] 2026-08-30 09:56:52,100: +PUB [/drone_control/command_response] /command_interpreter http://kamikaze:43681/
[rosmaster.master][INFO] 2026-08-30 09:56:52,107: +PUB [/rosout] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,110: +PUB [/command_interpreter/node_health] /command_interpreter http://kamikaze:43681/
[rosmaster.master][INFO] 2026-08-30 09:56:52,119: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/']
[rosmaster.master][INFO] 2026-08-30 09:56:52,121: +CACHEDPARAM [/rosout_disable_topics_generation] by /command_interpreter
[rosmaster.master][INFO] 2026-08-30 09:56:52,125: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:52,133: +SERVICE [/sensor_fusion/get_loggers] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,135: +SERVICE [/sensor_fusion/set_logger_level] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,150: +SUB [/mavros/imu/data] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,199: +SUB [/mavros/global_position/global] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,207: +SUB [/mavros/local_position/pose] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,209: +PUB [/sensor_fusion/node_health] /sensor_fusion http://kamikaze:37979/
[rosmaster.master][INFO] 2026-08-30 09:56:52,226: +CACHEDPARAM [/rosout_disable_topics_generation] by /sensor_fusion
[rosmaster.master][INFO] 2026-08-30 09:56:52,319: +PUB [/rosout] /camera_calibration http://kamikaze:42885/
[rosmaster.master][INFO] 2026-08-30 09:56:52,328: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/']
[rosmaster.master][INFO] 2026-08-30 09:56:52,334: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:52,405: +SERVICE [/camera_calibration/get_loggers] /camera_calibration http://kamikaze:42885/
[rosmaster.master][INFO] 2026-08-30 09:56:52,411: +SERVICE [/camera_calibration/set_logger_level] /camera_calibration http://kamikaze:42885/
[rosmaster.master][INFO] 2026-08-30 09:56:52,413: +PUB [/camera/camera_info] /camera_calibration http://kamikaze:42885/
[rosmaster.master][INFO] 2026-08-30 09:56:52,418: +PUB [/tf] /camera_calibration http://kamikaze:42885/
[rosmaster.master][INFO] 2026-08-30 09:56:52,424: +CACHEDPARAM [/rosout_disable_topics_generation] by /camera_calibration
[rosmaster.master][INFO] 2026-08-30 09:56:52,661: +PUB [/rosout] /parameter_validator http://kamikaze:36583/
[rosmaster.master][INFO] 2026-08-30 09:56:52,708: +SERVICE [/parameter_validator/get_loggers] /parameter_validator http://kamikaze:36583/
[rosmaster.master][INFO] 2026-08-30 09:56:52,711: +SERVICE [/parameter_validator/set_logger_level] /parameter_validator http://kamikaze:36583/
[rosmaster.master][INFO] 2026-08-30 09:56:52,732: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/']
[rosmaster.master][INFO] 2026-08-30 09:56:52,739: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:52,801: +PUB [/rosout] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,824: +SERVICE [/system_health_monitor/get_loggers] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,832: +SERVICE [/system_health_monitor/set_logger_level] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,837: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/']
[rosmaster.master][INFO] 2026-08-30 09:56:52,841: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:52,851: +CACHEDPARAM [/rosout_disable_topics_generation] by /parameter_validator
[rosmaster.master][INFO] 2026-08-30 09:56:52,907: +CACHEDPARAM [/rosout_disable_topics_generation] by /parameter_validator
[rosmaster.master][INFO] 2026-08-30 09:56:52,919: +SUB [/health/check_all] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,921: +PUB [/system_health] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,927: +PUB [/diagnostic_status] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,931: +PUB [/performance_metrics] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,933: +PUB [/system_alert] /system_health_monitor http://kamikaze:39181/
[rosmaster.master][INFO] 2026-08-30 09:56:52,938: +CACHEDPARAM [/rosout_disable_topics_generation] by /system_health_monitor
[rosmaster.master][INFO] 2026-08-30 09:56:53,014: +PUB [/rosout] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,018: +PUB [/rosout] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,030: +SERVICE [/safety_monitor/get_loggers] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,032: +SERVICE [/vehicle_state_monitor/get_loggers] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,033: +SERVICE [/safety_monitor/set_logger_level] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,039: +PUB [/rosout] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,040: +SERVICE [/vehicle_state_monitor/set_logger_level] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,042: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/']
[rosmaster.master][INFO] 2026-08-30 09:56:53,044: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:53,044: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/']
[rosmaster.master][INFO] 2026-08-30 09:56:53,046: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:53,046: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/']
[rosmaster.master][INFO] 2026-08-30 09:56:53,097: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:53,107: +SERVICE [/health_checker/get_loggers] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,110: +SERVICE [/health_checker/set_logger_level] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,113: +SUB [/mavros/state] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,121: +SUB [/mavros/battery] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,124: +SUB [/mavros/local_position/pose] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,129: +SUB [/mavros/local_position/velocity] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,131: +SUB [/yolo_detector/node_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,132: +SUB [/mavros/local_position/velocity] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,133: +PUB [/drone_status] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,140: +SUB [/mavros/state] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,141: +SUB [/target_tracking_controller/node_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,141: +PUB [/diagnostic_status] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,144: +SUB [/vehicle_state_monitor/node_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,147: +PUB [/safety_status] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,149: +PUB [/vehicle_state_monitor/node_health] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,151: +PUB [/safety_monitor/node_health] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,152: +SUB [/mission_manager/node_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,155: +PUB [/battery_percentage] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,157: +SUB [/safety_monitor/node_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,159: +SERVICE [/drone_emergency_stop] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,160: +PUB [/emergency_triggered] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,162: +SERVICE [/drone_arm] /vehicle_state_monitor http://kamikaze:36657/
