[rosmaster.main][INFO] 2026-08-30 17:29:54,725: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-30 17:29:54,729: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-30 17:30:01,675: +PUB [/sensor_fusion/node_health] /sensor_fusion http://kamikaze:39569/
[rosmaster.master][INFO] 2026-08-30 17:30:01,679: +PUB [/rosout] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,680: publisherUpdate[/mission_manager/node_health] -> http://kamikaze:43877/ ['http://kamikaze:44621/']
[rosmaster.master][INFO] 2026-08-30 17:30:01,686: +SERVICE [/safety/status] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,683: +CACHEDPARAM [/rosout_disable_topics_generation] by /sensor_fusion
[rosmaster.master][INFO] 2026-08-30 17:30:01,692: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/']
[rosmaster.master][INFO] 2026-08-30 17:30:01,697: publisherUpdate[/mission_manager/node_health] -> http://kamikaze:43877/ ['http://kamikaze:44621/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:01,700: +SERVICE [/system_health_monitor/get_loggers] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,708: +SERVICE [/system_health_monitor/set_logger_level] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,741: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:01,769: +CACHEDPARAM [/rosout_disable_topics_generation] by /safety_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:01,773: +SUB [/tracked_targets] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,784: +CACHEDPARAM [/rosout_disable_topics_generation] by /safety_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:01,787: +CACHEDPARAM [/rosout_disable_topics_generation] by /mission_manager
[rosmaster.master][INFO] 2026-08-30 17:30:01,854: +SUB [/health/check_all] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,857: +PUB [/system_health] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,860: +PUB [/diagnostic_status] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,864: +PUB [/performance_metrics] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,867: +PUB [/system_alert] /system_health_monitor http://kamikaze:35755/
[rosmaster.master][INFO] 2026-08-30 17:30:01,876: +CACHEDPARAM [/rosout_disable_topics_generation] by /system_health_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:04,129: +PUB [/rosout] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,143: +SERVICE [/target_tracking_controller/get_loggers] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,146: +SERVICE [/target_tracking_controller/set_logger_level] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,153: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/']
[rosmaster.master][INFO] 2026-08-30 17:30:04,156: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:04,175: +SUB [/mavros/local_position/odom] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,179: +SUB [/detected_objects] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,186: +SUB [/mavros/state] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,191: +SUB [/mission_status] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,195: +PUB [/tracked_targets] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,201: +PUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,207: +PUB [/mavros/setpoint_raw/local] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,211: +PUB [/target_tracking_controller/node_health] /target_tracking_controller http://kamikaze:33983/
[rosmaster.master][INFO] 2026-08-30 17:30:04,221: publisherUpdate[/tracked_targets] -> http://kamikaze:44621/ ['http://kamikaze:33983/']
[rosmaster.master][INFO] 2026-08-30 17:30:04,232: publisherUpdate[/tracked_targets] -> http://kamikaze:44621/ ['http://kamikaze:33983/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:04,233: publisherUpdate[/target_tracking_controller/node_health] -> http://kamikaze:43877/ ['http://kamikaze:33983/']
[rosmaster.master][INFO] 2026-08-30 17:30:04,241: publisherUpdate[/target_tracking_controller/node_health] -> http://kamikaze:43877/ ['http://kamikaze:33983/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:04,654: +PUB [/rosout] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,659: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/', 'http://trajectory:37319/']
[rosmaster.master][INFO] 2026-08-30 17:30:04,669: +SERVICE [/trajectory_planner/get_loggers] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,671: +SERVICE [/trajectory_planner/set_logger_level] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,673: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/', 'http://trajectory:37319/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:04,696: +SUB [/mavros/local_position/odom] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,700: +SUB [/tracked_targets] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,705: +SUB [/mission_status] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,709: +PUB [/planned_trajectory] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,716: +PUB [/waypoints] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,720: +PUB [/path] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,729: +PUB [/planner_status] /trajectory_planner http://trajectory:37319/
[rosmaster.master][INFO] 2026-08-30 17:30:04,759: +CACHEDPARAM [/rosout_disable_topics_generation] by /trajectory_planner
[rosmaster.master][INFO] 2026-08-30 17:30:04,939: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 17:30:04,944: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 17:30:04,951: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 17:30:05,077: +PUB [/rosout] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,091: +SERVICE [/performance_monitor/get_loggers] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,093: +SERVICE [/performance_monitor/set_logger_level] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,107: +SUB [/performance/command] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,112: +SUB [/performance/benchmark] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,116: +PUB [/performance/metrics] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,118: +PUB [/performance/benchmark_results] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,120: +PUB [/performance/alert] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,122: +PUB [/diagnostic_status] /performance_monitor http://performance:38259/
[rosmaster.master][INFO] 2026-08-30 17:30:05,126: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:05,149: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/', 'http://trajectory:37319/', 'http://performance:38259/']
[rosmaster.master][INFO] 2026-08-30 17:30:05,153: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/', 'http://trajectory:37319/', 'http://performance:38259/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:06,380: +CACHEDPARAM [/rosout_disable_topics_generation] by /target_tracking_controller
[rosmaster.master][INFO] 2026-08-30 17:30:07,131: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:08,518: +CACHEDPARAM [/rosout_disable_topics_generation] by /target_tracking_controller
[rosmaster.master][INFO] 2026-08-30 17:30:08,530: +CACHEDPARAM [/rosout_disable_topics_generation] by /target_tracking_controller
[rosmaster.master][INFO] 2026-08-30 17:30:09,936: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 17:30:09,942: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 17:30:10,786: +PUB [/rosout] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,791: +SERVICE [/yolo_detector/get_loggers] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,793: +SERVICE [/yolo_detector/set_logger_level] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,799: +PUB [/yolo_detector/node_health] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,802: +SUB [/drone_control/command] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,803: +PUB [/command_response] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,805: +SUB [/mission_status] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:10,806: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 17:30:10,821: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/', 'http://trajectory:37319/', 'http://performance:38259/', 'http://kamikaze:37613/']
[rosmaster.master][INFO] 2026-08-30 17:30:10,822: publisherUpdate[/yolo_detector/node_health] -> http://kamikaze:43877/ ['http://kamikaze:37613/']
[rosmaster.master][INFO] 2026-08-30 17:30:10,823: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/', 'http://kamikaze:35755/', 'http://kamikaze:33983/', 'http://trajectory:37319/', 'http://performance:38259/', 'http://kamikaze:37613/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:10,829: publisherUpdate[/yolo_detector/node_health] -> http://kamikaze:43877/ ['http://kamikaze:37613/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:11,335: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 17:30:11,341: +SUB [/camera/color/image_raw] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:11,344: +PUB [/detected_objects] /yolo_detector http://kamikaze:37613/
[rosmaster.master][INFO] 2026-08-30 17:30:11,346: publisherUpdate[/detected_objects] -> http://kamikaze:33983/ ['http://kamikaze:37613/']
[rosmaster.master][INFO] 2026-08-30 17:30:11,350: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 17:30:11,356: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 17:30:11,358: publisherUpdate[/detected_objects] -> http://kamikaze:33983/ ['http://kamikaze:37613/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:12,138: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:17,692: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:19,975: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:20,951: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:22,142: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:22,195: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:22,196: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:27,200: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:29,558: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:30,537: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:31,726: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:31,783: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:31,785: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:36,789: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:38,056: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:38,761: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:39,956: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:40,015: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:40,018: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:45,023: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:46,318: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:47,027: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:48,192: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:48,245: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:48,247: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:53,250: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:54,488: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:55,195: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:56,357: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:56,404: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:56,406: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:01,411: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:02,889: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:03,941: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:05,077: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:05,124: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:05,126: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:10,129: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:11,352: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:12,046: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:13,236: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:13,292: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:13,293: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:18,296: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:19,533: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:20,285: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:21,489: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:21,544: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:21,547: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:26,550: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:27,806: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:28,650: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:29,829: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:29,876: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:29,877: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:34,879: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:36,145: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:36,831: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:38,033: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:38,079: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:38,081: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:43,084: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:44,518: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:45,207: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:46,405: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:46,460: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:46,461: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:51,464: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:52,763: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:53,450: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:54,637: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:54,690: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:54,691: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:31:59,693: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:00,977: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:01,666: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:02,812: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:02,861: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:02,864: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:07,869: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:09,123: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:09,831: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:11,013: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:11,060: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:11,062: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:16,064: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:17,320: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:18,010: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:19,209: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:19,263: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:19,265: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:24,269: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:25,506: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:26,187: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:27,359: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:27,406: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:27,407: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:32,411: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:33,647: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:34,327: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:35,474: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 17:32:35,521: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
